Epoch,Loss,MRR,Hit@1,Hit@5,Hit@10,Hit@30,Hit@50,Hit@100
184,18.9924,0.0672,0.0200,0.0725,0.1487,0.4025,0.5288,0.5700
185,18.9826,0.0673,0.0200,0.0700,0.1487,0.4012,0.5275,0.5700
186,18.9727,0.0673,0.0200,0.0700,0.1487,0.4012,0.5275,0.5713
187,18.9627,0.0672,0.0200,0.0688,0.1500,0.4012,0.5275,0.5725
188,18.9526,0.0672,0.0200,0.0688,0.1487,0.4012,0.5275,0.5725
189,18.9424,0.0678,0.0213,0.0688,0.1487,0.4012,0.5275,0.5725
190,18.9320,0.0678,0.0213,0.0688,0.1500,0.4000,0.5275,0.5713
191,18.9216,0.0672,0.0200,0.0700,0.1500,0.4000,0.5262,0.5713
192,18.9110,0.0678,0.0213,0.0700,0.1500,0.4000,0.5262,0.5713
193,18.9003,0.0679,0.0213,0.0700,0.1487,0.4000,0.5250,0.5713
194,18.8894,0.0688,0.0225,0.0700,0.1487,0.4000,0.5250,0.5713
195,18.8783,0.0689,0.0225,0.0700,0.1487,0.4000,0.5250,0.5725
196,18.8671,0.0689,0.0225,0.0700,0.1487,0.4000,0.5250,0.5725
197,18.8558,0.0689,0.0225,0.0700,0.1487,0.4012,0.5250,0.5713
198,18.8443,0.0689,0.0225,0.0700,0.1487,0.4012,0.5250,0.5713
199,18.8326,0.0688,0.0225,0.0700,0.1487,0.4025,0.5250,0.5713
200,18.8208,0.0688,0.0225,0.0700,0.1475,0.4037,0.5250,0.5713
201,18.8089,0.0681,0.0213,0.0700,0.1487,0.4037,0.5238,0.5713
202,18.7969,0.0675,0.0200,0.0700,0.1512,0.4037,0.5238,0.5713
203,18.7847,0.0675,0.0200,0.0700,0.1487,0.4050,0.5225,0.5700
204,18.7724,0.0674,0.0200,0.0700,0.1487,0.4050,0.5225,0.5700
205,18.7600,0.0674,0.0200,0.0700,0.1487,0.4050,0.5238,0.5700
206,18.7475,0.0674,0.0200,0.0700,0.1500,0.4050,0.5238,0.5700
207,18.7349,0.0673,0.0200,0.0700,0.1500,0.4037,0.5250,0.5700
208,18.7222,0.0676,0.0200,0.0725,0.1500,0.4050,0.5250,0.5687
209,18.7094,0.0677,0.0200,0.0725,0.1500,0.4062,0.5238,0.5687
210,18.6966,0.0677,0.0200,0.0712,0.1487,0.4062,0.5238,0.5687
211,18.6836,0.0678,0.0200,0.0725,0.1487,0.4062,0.5225,0.5687
212,18.6706,0.0678,0.0200,0.0725,0.1500,0.4062,0.5238,0.5687
213,18.6576,0.0677,0.0200,0.0725,0.1512,0.4037,0.5225,0.5675
214,18.6444,0.0677,0.0200,0.0725,0.1512,0.4037,0.5225,0.5675
215,18.6311,0.0676,0.0200,0.0712,0.1512,0.4050,0.5225,0.5675
216,18.6178,0.0677,0.0200,0.0712,0.1525,0.4050,0.5212,0.5675
217,18.6043,0.0681,0.0213,0.0712,0.1525,0.4050,0.5212,0.5675
218,18.5907,0.0680,0.0213,0.0712,0.1525,0.4050,0.5225,0.5663
219,18.5771,0.0680,0.0213,0.0712,0.1500,0.4037,0.5225,0.5663
